Topic,Text1,Text2,Similarity,Threshold,True Label,Predicted Label
7,掃除をする,掃除機をかける,0.8262407084306082,0.9100000000000001,True,False
7,掃除をする,部屋の掃除,0.8504014114538828,0.9100000000000001,True,False
7,掃除をする,掃除する,0.835310826698939,0.9100000000000001,True,False
7,掃除をする,掃除,0.9163316885630289,0.9100000000000001,True,True
7,掃除をする,部屋の清掃,0.8328540523846945,0.9100000000000001,True,False
7,掃除をする,掃除機かける,0.8046335478623708,0.9100000000000001,True,False
7,掃除をする,床掃除,0.8264798323313395,0.9100000000000001,True,False
7,掃除をする,掃除タイム,0.8601822257041931,0.9100000000000001,True,False
7,掃除をする,掃除開始,0.8214398523171743,0.9100000000000001,True,False
7,掃除をする,草むしり,0.6750076115131378,0.9100000000000001,False,False
7,掃除をする,料理,0.6056418021519979,0.9100000000000001,False,False
7,掃除をする,読書,0.6035683502753576,0.9100000000000001,False,False
7,掃除をする,おしゃべり,0.5436050792535146,0.9100000000000001,False,False
7,掃除をする,運動,0.5398723036050797,0.9100000000000001,False,False
7,掃除をする,散歩,0.5688972274462382,0.9100000000000001,False,False
7,掃除をする,買い物,0.5834913005431493,0.9100000000000001,False,False
7,掃除をする,昼寝,0.6678642133871714,0.9100000000000001,False,False
7,掃除をする,ランチ,0.5151726603507996,0.9100000000000001,False,False
7,掃除をする,散策,0.5763794134060541,0.9100000000000001,False,False
